water_risk_id,indicator,year,scenario,value,main_id,source_id
water_risk-3c468faa-2050-opt-2,Water Depletion Label,2050,opt,Low (<5%),ON-MAIN-3c468faa,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-3c468faa-2050-opt-3,Interannual Variability Label,2050,opt,Medium - High (0.50-0.75),ON-MAIN-3c468faa,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-3c468faa-2080-bau-1,Water Stress Label,2080,bau,Low (<10%),ON-MAIN-3c468faa,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-3c468faa-2080-bau-2,Water Depletion Label,2080,bau,Low (<5%),ON-MAIN-3c468faa,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-3c468faa-2080-bau-3,Interannual Variability Label,2080,bau,Medium - High (0.50-0.75),ON-MAIN-3c468faa,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-3c468faa-2080-pes-1,Water Stress Label,2080,pes,Low (<10%),ON-MAIN-3c468faa,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-3c468faa-2080-pes-2,Water Depletion Label,2080,pes,Low (<5%),ON-MAIN-3c468faa,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-3c468faa-2080-pes-3,Interannual Variability Label,2080,pes,Medium - High (0.50-0.75),ON-MAIN-3c468faa,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-3c468faa-2080-opt-1,Water Stress Label,2080,opt,Low (<10%),ON-MAIN-3c468faa,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-3c468faa-2080-opt-2,Water Depletion Label,2080,opt,Low (<5%),ON-MAIN-3c468faa,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-3c468faa-2080-opt-3,Interannual Variability Label,2080,opt,Medium - High (0.50-0.75),ON-MAIN-3c468faa,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2020-baseline-1,Water Stress Label,2020,baseline,Low (<10%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2020-baseline-2,Water Depletion Label,2020,baseline,Low (<5%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2020-baseline-3,Interannual Variability Label,2020,baseline,Low - Medium (0.25-0.50),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2020-baseline-4,Groundwater Table Decline Label,2020,baseline,Insignificant Trend,ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2020-baseline-5,Coastal Eutrophication Potential Label,2020,baseline,High (1 to 5),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2030-bau-1,Water Stress Label,2030,bau,Low (<10%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2030-bau-2,Water Depletion Label,2030,bau,Low (<5%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2030-bau-3,Interannual Variability Label,2030,bau,Medium - High (0.50-0.75),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2030-pes-1,Water Stress Label,2030,pes,Low (<10%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2030-pes-2,Water Depletion Label,2030,pes,Low (<5%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2030-pes-3,Interannual Variability Label,2030,pes,Medium - High (0.50-0.75),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2030-opt-1,Water Stress Label,2030,opt,Low (<10%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2030-opt-2,Water Depletion Label,2030,opt,Low (<5%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2030-opt-3,Interannual Variability Label,2030,opt,Medium - High (0.50-0.75),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2050-bau-1,Water Stress Label,2050,bau,Low (<10%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2050-bau-2,Water Depletion Label,2050,bau,Low (<5%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2050-bau-3,Interannual Variability Label,2050,bau,Low - Medium (0.25-0.50),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2050-pes-1,Water Stress Label,2050,pes,Low (<10%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2050-pes-2,Water Depletion Label,2050,pes,Low (<5%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2050-pes-3,Interannual Variability Label,2050,pes,Low - Medium (0.25-0.50),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2050-opt-1,Water Stress Label,2050,opt,Low (<10%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2050-opt-2,Water Depletion Label,2050,opt,Low (<5%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2050-opt-3,Interannual Variability Label,2050,opt,Medium - High (0.50-0.75),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2080-bau-1,Water Stress Label,2080,bau,Low (<10%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2080-bau-2,Water Depletion Label,2080,bau,Low (<5%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2080-bau-3,Interannual Variability Label,2080,bau,Medium - High (0.50-0.75),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2080-pes-1,Water Stress Label,2080,pes,Low (<10%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2080-pes-2,Water Depletion Label,2080,pes,Low (<5%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2080-pes-3,Interannual Variability Label,2080,pes,Medium - High (0.50-0.75),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2080-opt-1,Water Stress Label,2080,opt,Low (<10%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2080-opt-2,Water Depletion Label,2080,opt,Low (<5%),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-cb85213a-2080-opt-3,Interannual Variability Label,2080,opt,Low - Medium (0.25-0.50),ON-MAIN-cb85213a,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2020-baseline-1,Water Stress Label,2020,baseline,Low (<10%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2020-baseline-2,Water Depletion Label,2020,baseline,Low (<5%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2020-baseline-3,Interannual Variability Label,2020,baseline,Low - Medium (0.25-0.50),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2020-baseline-4,Groundwater Table Decline Label,2020,baseline,Insignificant Trend,QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2020-baseline-5,Coastal Eutrophication Potential Label,2020,baseline,Low (<-5),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2030-bau-1,Water Stress Label,2030,bau,Low (<10%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2030-bau-2,Water Depletion Label,2030,bau,Low (<5%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2030-bau-3,Interannual Variability Label,2030,bau,Low - Medium (0.25-0.50),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2030-pes-1,Water Stress Label,2030,pes,Low (<10%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2030-pes-2,Water Depletion Label,2030,pes,Low (<5%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2030-pes-3,Interannual Variability Label,2030,pes,Low - Medium (0.25-0.50),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2030-opt-1,Water Stress Label,2030,opt,Low (<10%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2030-opt-2,Water Depletion Label,2030,opt,Low (<5%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2030-opt-3,Interannual Variability Label,2030,opt,Low - Medium (0.25-0.50),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2050-bau-1,Water Stress Label,2050,bau,Low (<10%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2050-bau-2,Water Depletion Label,2050,bau,Low (<5%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2050-bau-3,Interannual Variability Label,2050,bau,Low - Medium (0.25-0.50),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2050-pes-1,Water Stress Label,2050,pes,Low (<10%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2050-pes-2,Water Depletion Label,2050,pes,Low (<5%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2050-pes-3,Interannual Variability Label,2050,pes,Low - Medium (0.25-0.50),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2050-opt-1,Water Stress Label,2050,opt,Low (<10%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2050-opt-2,Water Depletion Label,2050,opt,Low (<5%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2050-opt-3,Interannual Variability Label,2050,opt,Low - Medium (0.25-0.50),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2080-bau-1,Water Stress Label,2080,bau,Low (<10%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2080-bau-2,Water Depletion Label,2080,bau,Low (<5%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2080-bau-3,Interannual Variability Label,2080,bau,Low - Medium (0.25-0.50),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2080-pes-1,Water Stress Label,2080,pes,Low (<10%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2080-pes-2,Water Depletion Label,2080,pes,Low (<5%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2080-pes-3,Interannual Variability Label,2080,pes,Low - Medium (0.25-0.50),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2080-opt-1,Water Stress Label,2080,opt,Low (<10%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2080-opt-2,Water Depletion Label,2080,opt,Low (<5%),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-9de9bb0d-2080-opt-3,Interannual Variability Label,2080,opt,Low - Medium (0.25-0.50),QC-MAIN-9de9bb0d,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2020-baseline-1,Water Stress Label,2020,baseline,Low (<10%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2020-baseline-2,Water Depletion Label,2020,baseline,Low (<5%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2020-baseline-3,Interannual Variability Label,2020,baseline,Low - Medium (0.25-0.50),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2020-baseline-4,Groundwater Table Decline Label,2020,baseline,Insignificant Trend,ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2020-baseline-5,Coastal Eutrophication Potential Label,2020,baseline,High (1 to 5),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2030-bau-1,Water Stress Label,2030,bau,Low (<10%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2030-bau-2,Water Depletion Label,2030,bau,Low (<5%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2030-bau-3,Interannual Variability Label,2030,bau,Medium - High (0.50-0.75),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2030-pes-1,Water Stress Label,2030,pes,Low (<10%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2030-pes-2,Water Depletion Label,2030,pes,Low (<5%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2030-pes-3,Interannual Variability Label,2030,pes,Medium - High (0.50-0.75),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2030-opt-1,Water Stress Label,2030,opt,Low (<10%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2030-opt-2,Water Depletion Label,2030,opt,Low (<5%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2030-opt-3,Interannual Variability Label,2030,opt,Medium - High (0.50-0.75),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2050-bau-1,Water Stress Label,2050,bau,Low (<10%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2050-bau-2,Water Depletion Label,2050,bau,Low (<5%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2050-bau-3,Interannual Variability Label,2050,bau,Low - Medium (0.25-0.50),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2050-pes-1,Water Stress Label,2050,pes,Low (<10%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2050-pes-2,Water Depletion Label,2050,pes,Low (<5%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2050-pes-3,Interannual Variability Label,2050,pes,Low - Medium (0.25-0.50),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2050-opt-1,Water Stress Label,2050,opt,Low (<10%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2050-opt-2,Water Depletion Label,2050,opt,Low (<5%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2050-opt-3,Interannual Variability Label,2050,opt,Medium - High (0.50-0.75),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2080-bau-1,Water Stress Label,2080,bau,Low (<10%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2080-bau-2,Water Depletion Label,2080,bau,Low (<5%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2080-bau-3,Interannual Variability Label,2080,bau,Medium - High (0.50-0.75),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2080-pes-1,Water Stress Label,2080,pes,Low (<10%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2080-pes-2,Water Depletion Label,2080,pes,Low (<5%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2080-pes-3,Interannual Variability Label,2080,pes,Medium - High (0.50-0.75),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2080-opt-1,Water Stress Label,2080,opt,Low (<10%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2080-opt-2,Water Depletion Label,2080,opt,Low (<5%),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-c5fefb01-2080-opt-3,Interannual Variability Label,2080,opt,Low - Medium (0.25-0.50),ON-MAIN-c5fefb01,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2020-baseline-1,Water Stress Label,2020,baseline,Low (<10%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2020-baseline-2,Water Depletion Label,2020,baseline,Low (<5%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2020-baseline-3,Interannual Variability Label,2020,baseline,Low (<0.25),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2020-baseline-4,Groundwater Table Decline Label,2020,baseline,Insignificant Trend,BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2020-baseline-5,Coastal Eutrophication Potential Label,2020,baseline,Low - Medium (-5 to 0),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2030-bau-1,Water Stress Label,2030,bau,Low (<10%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2030-bau-2,Water Depletion Label,2030,bau,Low (<5%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2030-bau-3,Interannual Variability Label,2030,bau,Low (<0.25),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2030-pes-1,Water Stress Label,2030,pes,Low (<10%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2030-pes-2,Water Depletion Label,2030,pes,Low (<5%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2030-pes-3,Interannual Variability Label,2030,pes,Low (<0.25),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2030-opt-1,Water Stress Label,2030,opt,Low (<10%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2030-opt-2,Water Depletion Label,2030,opt,Low (<5%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2030-opt-3,Interannual Variability Label,2030,opt,Low (<0.25),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2050-bau-1,Water Stress Label,2050,bau,Low (<10%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2050-bau-2,Water Depletion Label,2050,bau,Low (<5%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2050-bau-3,Interannual Variability Label,2050,bau,Low (<0.25),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2050-pes-1,Water Stress Label,2050,pes,Low (<10%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2050-pes-2,Water Depletion Label,2050,pes,Low (<5%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2050-pes-3,Interannual Variability Label,2050,pes,Low (<0.25),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2050-opt-1,Water Stress Label,2050,opt,Low (<10%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2050-opt-2,Water Depletion Label,2050,opt,Low (<5%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2050-opt-3,Interannual Variability Label,2050,opt,Low (<0.25),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2080-bau-1,Water Stress Label,2080,bau,Low (<10%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
water_risk-feb13c30-2080-bau-2,Water Depletion Label,2080,bau,Low (<5%),BC-MAIN-feb13c30,https://www.wri.org/data/aqueduct-global-maps-40-data
